f 0.300000 0.500000 1.000000 
12 42 9 water_4
12 43 0 sand_white
12 43 1 sand_white
12 43 2 sand_white
12 43 3 sand_white
12 43 4 sand_white
12 43 5 sand_white
12 43 6 sand_white
12 43 7 sand_white
12 43 8 water_4
12 43 9 water_2
12 44 0 sand_white
12 44 1 sand_white
12 44 2 sand_white
12 44 3 sand_white
12 44 4 sand_white
12 44 5 sand_white
12 44 6 sand_white
12 44 7 sand_white
12 44 8 water_3
12 44 9 water_2
12 45 0 sand_white
12 45 1 sand_white
12 45 2 sand_white
12 45 3 sand_white
12 45 4 sand_white
12 45 5 sand_white
12 45 6 sand_white
12 45 7 sand_white
12 45 8 water_3
12 45 9 water_2
12 46 0 sand_white
12 46 1 sand_white
12 46 2 sand_white
12 46 3 sand_white
12 46 4 sand_white
12 46 5 sand_white
12 46 6 sand_white
12 46 7 sand_white
12 46 8 water_2
12 46 9 water_2
12 47 0 sand_white
12 47 1 sand_white
12 47 2 sand_white
12 47 3 sand_white
12 47 4 sand_white
12 47 5 sand_white
12 47 6 sand_white
12 47 7 sand_white
12 47 8 water_1
12 47 9 water_1
12 48 0 sand_white
12 48 1 sand_white
12 48 2 sand_white
12 48 3 sand_white
12 48 4 sand_white
12 48 5 sand_white
12 48 6 sand_white
12 48 7 sand_white
12 48 8 sand_white
12 48 9 water_3
12 49 0 sand_white
12 49 1 sand_white
12 49 2 sand_white
12 49 3 sand_white
12 49 4 sand_white
12 49 5 sand_white
12 49 6 sand_white
12 49 7 sand_white
12 49 8 sand_white
12 49 9 water_2
12 50 0 sand_white
12 50 1 sand_white
12 50 2 sand_white
12 50 3 sand_white
12 50 4 sand_white
12 50 5 sand_white
12 50 6 sand_white
12 50 7 sand_white
12 50 8 sand_white
12 50 9 water_4
12 51 0 sand_white
12 51 1 sand_white
12 51 2 sand_white
12 51 3 sand_white
12 51 4 sand_white
12 51 5 sand_white
12 51 6 sand_white
12 51 7 sand_white
12 51 8 sand_white
12 51 9 water_3
12 52 0 sand_white
12 52 1 sand_white
12 52 2 sand_white
12 52 3 sand_white
12 52 4 sand_white
12 52 5 sand_white
12 52 6 sand_white
12 52 7 sand_white
12 52 8 sand_white
12 52 9 water_1
12 53 0 sand_white
12 53 1 sand_white
12 53 2 sand_white
12 53 3 sand_white
12 53 4 sand_white
12 53 5 sand_white
12 53 6 sand_white
12 53 7 sand_white
12 53 8 sand_white
12 53 9 water_4
12 54 0 sand_white
12 54 1 sand_white
12 54 2 sand_white
12 54 3 sand_white
12 54 4 sand_white
12 54 5 sand_white
12 54 6 sand_white
12 54 7 sand_white
12 54 8 sand_white
12 54 9 water_2
12 55 0 sand_white
12 55 1 sand_white
12 55 2 sand_white
12 55 3 sand_white
12 55 4 sand_white
12 55 5 sand_white
12 55 6 sand_white
12 55 7 sand_white
12 55 8 sand_white
12 55 9 seaweed_2
12 56 0 sand_white
12 56 1 sand_white
12 56 2 sand_white
12 56 3 sand_white
12 56 4 sand_white
12 56 5 sand_white
12 56 6 sand_white
12 56 7 sand_white
12 56 8 sand_white
12 56 9 sand_white
12 56 10 sand_white
12 57 0 sand_white
12 57 1 sand_white
12 57 2 sand_white
12 57 3 sand_white
12 57 4 sand_white
12 57 5 sand_white
12 57 6 sand_white
12 57 7 sand_white
12 57 8 sand_white
12 57 9 sand_white
12 57 10 seaweed_2
12 58 0 sand_white
12 58 1 sand_white
12 58 2 sand_white
12 58 3 sand_white
12 58 4 sand_white
12 58 5 sand_white
12 58 6 sand_white
12 58 7 sand_white
12 58 8 sand_white
12 58 9 sand_white
12 58 10 sand_white
12 58 11 sand_white
12 59 0 sand_white
12 59 1 sand_white
12 59 2 sand_white
12 59 3 sand_white
12 59 4 sand_white
12 59 5 sand_white
12 59 6 sand_white
12 59 7 sand_white
12 59 8 sand_white
12 59 9 sand_white
12 59 10 sand_white
12 59 11 sand_white
12 60 0 sand_white
12 60 1 sand_white
12 60 2 sand_white
12 60 3 sand_white
12 60 4 sand_white
12 60 5 sand_white
12 60 6 sand_white
12 60 7 sand_white
12 60 8 sand_white
12 60 9 sand_white
12 60 10 sand_white
12 60 11 sand_white
12 61 0 sand_white
12 61 1 sand_white
12 61 2 sand_white
12 61 3 sand_white
12 61 4 sand_white
12 61 5 sand_white
12 61 6 sand_white
12 61 7 sand_white
12 61 8 sand_white
12 61 9 sand_white
12 61 10 sand_white
12 61 11 sand_white
12 61 12 sand_white
12 62 0 sand_white
12 62 1 sand_white
12 62 2 sand_white
12 62 3 sand_white
12 62 4 sand_white
12 62 5 sand_white
12 62 6 sand_white
12 62 7 sand_white
12 62 8 sand_white
12 62 9 sand_white
12 62 10 sand_white
12 62 11 sand_white
12 62 12 sand_white
12 62 16 palms
12 62 17 palms
12 63 0 sand_white
12 63 1 sand_white
12 63 2 sand_white
12 63 3 sand_white
12 63 4 sand_white
12 63 5 sand_white
12 63 6 sand_white
12 63 7 sand_white
12 63 8 sand_white
12 63 9 sand_white
12 63 10 sand_white
12 63 11 sand_white
12 63 12 sand_white
12 63 13 sand_white
12 64 0 sand_white
12 64 1 sand_white
12 64 2 sand_white
12 64 3 sand_white
12 64 4 sand_white
12 64 5 sand_white
12 64 6 sand_white
12 64 7 sand_white
12 64 8 sand_white
12 64 9 sand_white
12 64 10 sand_white
12 64 11 sand_white
12 64 12 sand_white
12 64 13 sand_white
12 65 0 sand_white
12 65 1 sand_white
12 65 2 sand_white
12 65 3 sand_white
12 65 4 sand_white
12 65 5 sand_white
12 65 6 sand_white
12 65 7 sand_white
12 65 8 sand_white
12 65 9 sand_white
12 65 10 sand_white
12 65 11 sand_white
12 65 12 sand_white
12 65 13 sand_white
12 66 0 sand_white
12 66 1 sand_white
12 66 2 sand_white
12 66 3 sand_white
12 66 4 sand_white
12 66 5 sand_white
12 66 6 sand_white
12 66 7 sand_white
12 66 8 sand_white
12 66 9 sand_white
12 66 10 sand_white
12 66 11 sand_white
12 66 12 sand_white
12 66 13 sand_white
12 66 14 sand_white
12 67 0 sand_white
12 67 1 sand_white
12 67 2 sand_white
12 67 3 sand_white
12 67 4 sand_white
12 67 5 sand_white
12 67 6 sand_white
12 67 7 sand_white
12 67 8 sand_white
12 67 9 sand_white
12 67 10 sand_white
12 67 11 sand_white
12 67 12 sand_white
12 67 13 sand_white
12 67 14 sand_white
12 68 0 sand_white
12 68 1 sand_white
12 68 2 sand_white
12 68 3 sand_white
12 68 4 sand_white
12 68 5 sand_white
12 68 6 sand_white
12 68 7 sand_white
12 68 8 sand_white
12 68 9 sand_white
12 68 10 sand_white
12 68 11 sand_white
12 68 12 sand_white
12 68 13 sand_white
12 68 14 sand_white
12 69 0 sand_white
12 69 1 sand_white
12 69 2 sand_white
12 69 3 sand_white
12 69 4 sand_white
12 69 5 sand_white
12 69 6 sand_white
12 69 7 sand_white
12 69 8 sand_white
12 69 9 sand_white
12 69 10 sand_white
12 69 11 sand_white
12 69 12 sand_white
12 69 13 sand_white
12 69 14 sand_white
12 69 15 sand_white
12 70 0 sand_white
12 70 1 sand_white
12 70 2 sand_white
12 70 3 sand_white
12 70 4 sand_white
12 70 5 sand_white
12 70 6 sand_white
12 70 7 sand_white
12 70 8 sand_white
12 70 9 sand_white
12 70 10 sand_white
12 70 11 sand_white
12 70 12 sand_white
12 70 13 sand_white
12 70 14 sand_white
12 70 15 sand_white
12 71 0 sand_white
12 71 1 sand_white
12 71 2 sand_white
12 71 3 sand_white
12 71 4 sand_white
12 71 5 sand_white
12 71 6 sand_white
12 71 7 sand_white
12 71 8 sand_white
12 71 9 sand_white
12 71 10 sand_white
12 71 11 sand_white
12 71 12 sand_white
12 71 13 sand_white
12 71 14 sand_white
12 71 15 sand_white
12 72 0 sand_white
12 72 1 sand_white
12 72 2 sand_white
12 72 3 sand_white
12 72 4 sand_white
12 72 5 sand_white
12 72 6 sand_white
12 72 7 sand_white
12 72 8 sand_white
12 72 9 sand_white
12 72 10 sand_white
12 72 11 sand_white
12 72 12 sand_white
12 72 13 sand_white
12 72 14 sand_white
12 72 15 sand_white
12 73 0 sand_white
12 73 1 sand_white
12 73 2 sand_white
12 73 3 sand_white
12 73 4 sand_white
12 73 5 sand_white
12 73 6 sand_white
12 73 7 sand_white
12 73 8 sand_white
12 73 9 sand_white
12 73 10 sand_white
12 73 11 sand_white
12 73 12 sand_white
12 73 13 sand_white
12 73 14 sand_white
12 73 15 sand_white
12 74 0 sand_white
12 74 1 sand_white
12 74 2 sand_white
12 74 3 sand_white
12 74 4 sand_white
12 74 5 sand_white
12 74 6 sand_white
12 74 7 sand_white
12 74 8 sand_white
12 74 9 sand_white
12 74 10 sand_white
12 74 11 sand_white
12 74 12 sand_white
12 74 13 sand_white
12 74 14 sand_white
12 74 15 sand_white
12 75 0 sand_white
12 75 1 sand_white
12 75 2 sand_white
12 75 3 sand_white
12 75 4 sand_white
12 75 5 sand_white
12 75 6 sand_white
12 75 7 sand_white
12 75 8 sand_white
12 75 9 sand_white
12 75 10 sand_white
12 75 11 sand_white
12 75 12 sand_white
12 75 13 sand_white
12 75 14 sand_white
12 75 15 sand_white
12 76 0 sand_white
12 76 1 sand_white
12 76 2 sand_white
12 76 3 sand_white
12 76 4 sand_white
12 76 5 sand_white
12 76 6 sand_white
12 76 7 sand_white
12 76 8 sand_white
12 76 9 sand_white
12 76 10 sand_white
12 76 11 sand_white
12 76 12 sand_white
12 76 13 sand_white
12 76 14 sand_white
12 76 15 sand_white
12 77 0 sand_white
12 77 1 sand_white
12 77 2 sand_white
12 77 3 sand_white
12 77 4 sand_white
12 77 5 sand_white
12 77 6 sand_white
12 77 7 sand_white
12 77 8 sand_white
12 77 9 sand_white
12 77 10 sand_white
12 77 11 sand_white
12 77 12 sand_white
12 77 13 sand_white
12 77 14 sand_white
12 77 15 sand_white
12 78 0 sand_white
12 78 1 sand_white
12 78 2 sand_white
12 78 3 sand_white
12 78 4 sand_white
12 78 5 sand_white
12 78 6 sand_white
12 78 7 sand_white
12 78 8 sand_white
12 78 9 sand_white
12 78 10 sand_white
12 78 11 sand_white
12 78 12 sand_white
12 78 13 sand_white
12 78 14 sand_white
12 79 0 sand_white
12 79 1 sand_white
12 79 2 sand_white
12 79 3 sand_white
12 79 4 sand_white
12 79 5 sand_white
12 79 6 sand_white
12 79 7 sand_white
12 79 8 sand_white
12 79 9 sand_white
12 79 10 sand_white
12 79 11 sand_white
12 79 12 sand_white
12 79 13 sand_white
12 79 14 sand_white
12 80 0 sand_white
12 80 1 sand_white
12 80 2 sand_white
12 80 3 sand_white
12 80 4 sand_white
12 80 5 sand_white
12 80 6 sand_white
12 80 7 sand_white
12 80 8 sand_white
12 80 9 sand_white
12 80 10 sand_white
12 80 11 sand_white
12 80 12 sand_white
12 80 13 sand_white
12 80 14 sand_white
12 81 0 sand_white
12 81 1 sand_white
12 81 2 sand_white
12 81 3 sand_white
12 81 4 sand_white
12 81 5 sand_white
12 81 6 sand_white
12 81 7 sand_white
12 81 8 sand_white
12 81 9 sand_white
12 81 10 sand_white
12 81 11 sand_white
12 81 12 sand_white
12 81 13 sand_white
12 82 0 sand_white
12 82 1 sand_white
12 82 2 sand_white
12 82 3 sand_white
12 82 4 sand_white
12 82 5 sand_white
12 82 6 sand_white
12 82 7 sand_white
12 82 8 sand_white
12 82 9 sand_white
12 82 10 sand_white
12 82 11 sand_white
12 82 12 sand_white
12 82 13 sand_white
12 83 0 sand_white
12 83 1 sand_white
12 83 2 sand_white
12 83 3 sand_white
12 83 4 sand_white
12 83 5 sand_white
12 83 6 sand_white
12 83 7 sand_white
12 83 8 sand_white
12 83 9 sand_white
12 83 10 sand_white
12 83 11 sand_white
12 83 12 sand_white
12 83 13 sand_white
12 84 0 sand_white
12 84 1 sand_white
12 84 2 sand_white
12 84 3 sand_white
12 84 4 sand_white
12 84 5 sand_white
12 84 6 sand_white
12 84 7 sand_white
12 84 8 sand_white
12 84 9 sand_white
12 84 10 sand_white
12 84 11 sand_white
12 84 12 sand_white
12 85 0 sand_white
12 85 1 sand_white
12 85 2 sand_white
12 85 3 sand_white
12 85 4 sand_white
12 85 5 sand_white
12 85 6 sand_white
12 85 7 sand_white
12 85 8 sand_white
12 85 9 sand_white
12 85 10 sand_white
12 85 11 sand_white
12 85 12 sand_white
12 86 0 sand_white
12 86 1 sand_white
12 86 2 sand_white
12 86 3 sand_white
12 86 4 sand_white
12 86 5 sand_white
12 86 6 sand_white
12 86 7 sand_white
12 86 8 sand_white
12 86 9 sand_white
12 86 10 sand_white
12 86 11 sand_white
12 86 12 sand_white
12 87 0 sand_white
12 87 1 sand_white
12 87 2 sand_white
12 87 3 sand_white
12 87 4 sand_white
12 87 5 sand_white
12 87 6 sand_white
12 87 7 sand_white
12 87 8 sand_white
12 87 9 sand_white
12 87 10 sand_white
12 87 11 sand_white
12 87 12 sand_white
12 88 0 sand_white
12 88 1 sand_white
12 88 2 sand_white
12 88 3 sand_white
12 88 4 sand_white
12 88 5 sand_white
12 88 6 sand_white
12 88 7 sand_white
12 88 8 sand_white
12 88 9 sand_white
12 88 10 sand_white
12 88 11 sand_white
12 89 0 sand_white
12 89 1 sand_white
12 89 2 sand_white
12 89 3 sand_white
12 89 4 sand_white
12 89 5 sand_white
12 89 6 sand_white
12 89 7 sand_white
12 89 8 sand_white
12 89 9 sand_white
12 89 10 sand_white
12 89 11 sand_white
12 90 0 sand_white
12 90 1 sand_white
12 90 2 sand_white
12 90 3 sand_white
12 90 4 sand_white
12 90 5 sand_white
12 90 6 sand_white
12 90 7 sand_white
12 90 8 sand_white
12 90 9 sand_white
12 90 10 sand_white
12 90 11 sand_white
12 91 0 sand_white
12 91 1 sand_white
12 91 2 sand_white
12 91 3 sand_white
12 91 4 sand_white
12 91 5 sand_white
12 91 6 sand_white
12 91 7 sand_white
12 91 8 sand_white
12 91 9 sand_white
12 91 10 sand_white
12 91 11 sand_white
12 92 0 sand_white
12 92 1 sand_white
12 92 2 sand_white
12 92 3 sand_white
12 92 4 sand_white
12 92 5 sand_white
12 92 6 sand_white
12 92 7 sand_white
12 92 8 sand_white
12 92 9 sand_white
12 92 10 sand_white
12 92 11 sand_white
12 93 0 sand_white
12 93 1 sand_white
12 93 2 sand_white
12 93 3 sand_white
12 93 4 sand_white
12 93 5 sand_white
12 93 6 sand_white
12 93 7 sand_white
12 93 8 sand_white
12 93 9 sand_white
12 93 10 sand_white
12 94 0 sand_white
12 94 1 sand_white
12 94 2 sand_white
12 94 3 sand_white
12 94 4 sand_white
12 94 5 sand_white
12 94 6 sand_white
12 94 7 sand_white
12 94 8 sand_white
12 94 9 sand_white
12 94 10 sand_white
12 95 0 sand_white
12 95 1 sand_white
12 95 2 sand_white
12 95 3 sand_white
12 95 4 sand_white
12 95 5 sand_white
12 95 6 sand_white
12 95 7 sand_white
12 95 8 sand_white
12 95 9 sand_white
12 95 10 sand_white
12 96 0 sand_white
12 96 1 sand_white
12 96 2 sand_white
12 96 3 sand_white
12 96 4 sand_white
12 96 5 sand_white
12 96 6 sand_white
12 96 7 sand_white
12 96 8 sand_white
12 96 9 sand_white
12 96 10 sand_white
12 97 0 sand_white
12 97 1 sand_white
12 97 2 sand_white
12 97 3 sand_white
12 97 4 sand_white
12 97 5 sand_white
12 97 6 sand_white
12 97 7 sand_white
12 97 8 sand_white
12 97 9 sand_white
12 97 10 sand_white
12 97 11 sand_white
12 98 0 sand_white
12 98 1 sand_white
12 98 2 sand_white
12 98 3 sand_white
12 98 4 sand_white
12 98 5 sand_white
12 98 6 sand_white
12 98 7 sand_white
12 98 8 sand_white
12 98 9 sand_white
12 98 10 sand_white
12 98 11 sand_white
12 99 0 sand_white
12 99 1 sand_white
12 99 2 sand_white
12 99 3 sand_white
12 99 4 sand_white
12 99 5 sand_white
12 99 6 sand_white
12 99 7 sand_white
12 99 8 sand_white
12 99 9 sand_white
12 99 10 sand_white
12 99 11 sand_white
13 0 0 sand_white
13 0 1 sand_white
13 0 2 sand_white
13 0 3 sand_white
13 0 4 sand_white
13 0 5 sand_white
13 0 6 sand_white
13 0 7 sand_white
13 0 8 sand_white
13 0 9 sand_white
13 0 10 sand_white
13 0 11 sand_white
13 1 0 sand_white
13 1 1 sand_white
13 1 2 sand_white
13 1 3 sand_white
13 1 4 sand_white
13 1 5 sand_white
13 1 6 sand_white
13 1 7 sand_white
13 1 8 sand_white
13 1 9 sand_white
13 1 10 sand_white
13 1 11 sand_white
13 2 0 sand_white
13 2 1 sand_white
13 2 2 sand_white
13 2 3 sand_white
13 2 4 sand_white
13 2 5 sand_white
13 2 6 sand_white
13 2 7 sand_white
13 2 8 sand_white
13 2 9 sand_white
13 2 10 sand_white
13 2 11 sand_white
13 3 0 sand_white
13 3 1 sand_white
13 3 2 sand_white
13 3 3 sand_white
13 3 4 sand_white
13 3 5 sand_white
13 3 6 sand_white
13 3 7 sand_white
13 3 8 sand_white
13 3 9 sand_white
13 3 10 sand_white
13 3 11 sand_white
13 4 0 sand_white
13 4 1 sand_white
13 4 2 sand_white
13 4 3 sand_white
13 4 4 sand_white
13 4 5 sand_white
13 4 6 sand_white
13 4 7 sand_white
13 4 8 sand_white
13 4 9 sand_white
13 4 10 sand_white
13 4 11 sand_white
13 5 0 sand_white
13 5 1 sand_white
13 5 2 sand_white
13 5 3 sand_white
13 5 4 sand_white
13 5 5 sand_white
13 5 6 sand_white
13 5 7 sand_white
13 5 8 sand_white
13 5 9 sand_white
13 5 10 sand_white
13 5 11 sand_white
13 5 12 sand_white
13 6 0 sand_white
13 6 1 sand_white
13 6 2 sand_white
13 6 3 sand_white
13 6 4 sand_white
13 6 5 sand_white
13 6 6 sand_white
13 6 7 sand_white
13 6 8 sand_white
13 6 9 sand_white
13 6 10 sand_white
13 6 11 sand_white
13 6 12 sand_white
13 7 0 sand_white
13 7 1 sand_white
13 7 2 sand_white
13 7 3 sand_white
13 7 4 sand_white
13 7 5 sand_white
13 7 6 sand_white
13 7 7 sand_white
13 7 8 sand_white
13 7 9 sand_white
13 7 10 sand_white
13 7 11 sand_white
13 7 12 sand_white
13 8 0 sand_white
13 8 1 sand_white
13 8 2 sand_white
13 8 3 sand_white
13 8 4 sand_white
13 8 5 sand_white
13 8 6 sand_white
13 8 7 sand_white
13 8 8 sand_white
13 8 9 sand_white
13 8 10 sand_white
13 8 11 sand_white
13 8 12 sand_white
13 9 0 sand_white
13 9 1 sand_white
13 9 2 sand_white
13 9 3 sand_white
13 9 4 sand_white
13 9 5 sand_white
13 9 6 sand_white
13 9 7 sand_white
13 9 8 sand_white
13 9 9 sand_white
13 9 10 sand_white
13 9 11 sand_white
13 9 12 sand_white
13 10 0 sand_white
13 10 1 sand_white
13 10 2 sand_white
13 10 3 sand_white
13 10 4 sand_white
13 10 5 sand_white
13 10 6 sand_white
13 10 7 sand_white
13 10 8 sand_white
13 10 9 sand_white
13 10 10 sand_white
13 10 11 sand_white
13 10 12 sand_white
13 11 0 sand_white
13 11 1 sand_white
13 11 2 sand_white
13 11 3 sand_white
13 11 4 sand_white
13 11 5 sand_white
13 11 6 sand_white
13 11 7 sand_white
13 11 8 sand_white
13 11 9 sand_white
13 11 10 sand_white
13 11 11 sand_white
13 11 12 sand_white
13 12 0 sand_white
13 12 1 sand_white
13 12 2 sand_white
13 12 3 sand_white
13 12 4 sand_white
13 12 5 sand_white
13 12 6 sand_white
13 12 7 sand_white
13 12 8 sand_white
13 12 9 sand_white
13 12 10 sand_white
13 12 11 sand_white
13 12 12 sand_white
13 13 0 sand_white
13 13 1 sand_white
13 13 2 sand_white
13 13 3 sand_white
13 13 4 sand_white
13 13 5 sand_white
13 13 6 sand_white
13 13 7 sand_white
13 13 8 sand_white
13 13 9 sand_white
13 13 10 sand_white
13 13 11 sand_white
13 13 12 sand_white
13 14 0 sand_white
13 14 1 sand_white
13 14 2 sand_white
13 14 3 sand_white
13 14 4 sand_white
13 14 5 sand_white
13 14 6 sand_white
13 14 7 sand_white
13 14 8 sand_white
13 14 9 sand_white
13 14 10 sand_white
13 14 11 sand_white
13 14 12 sand_white
13 15 0 sand_white
13 15 1 sand_white
13 15 2 sand_white
13 15 3 sand_white
13 15 4 sand_white
13 15 5 sand_white
13 15 6 sand_white
13 15 7 sand_white
13 15 8 sand_white
13 15 9 sand_white
13 15 10 sand_white
13 15 11 sand_white
13 15 12 sand_white
13 16 0 sand_white
13 16 1 sand_white
13 16 2 sand_white
13 16 3 sand_white
13 16 4 sand_white
13 16 5 sand_white
13 16 6 sand_white
13 16 7 sand_white
13 16 8 sand_white
13 16 9 sand_white
13 16 10 sand_white
13 16 11 sand_white
13 16 12 sand_white
13 17 0 sand_white
13 17 1 sand_white
13 17 2 sand_white
13 17 3 sand_white
13 17 4 sand_white
13 17 5 sand_white
13 17 6 sand_white
13 17 7 sand_white
13 17 8 sand_white
13 17 9 sand_white
13 17 10 sand_white
13 17 11 sand_white
13 17 12 sand_white
13 18 0 sand_white
13 18 1 sand_white
13 18 2 sand_white
13 18 3 sand_white
13 18 4 sand_white
13 18 5 sand_white
13 18 6 sand_white
13 18 7 sand_white
13 18 8 sand_white
13 18 9 sand_white
13 18 10 sand_white
13 18 11 sand_white
13 18 12 sand_white
13 19 0 sand_white
13 19 1 sand_white
13 19 2 sand_white
13 19 3 sand_white
13 19 4 sand_white
13 19 5 sand_white
13 19 6 sand_white
13 19 7 sand_white
13 19 8 sand_white
13 19 9 sand_white
13 19 10 sand_white
13 19 11 sand_white
13 19 12 sand_white
13 20 0 sand_white
13 20 1 sand_white
13 20 2 sand_white
13 20 3 sand_white
13 20 4 sand_white
13 20 5 sand_white
13 20 6 sand_white
13 20 7 sand_white
13 20 8 sand_white
13 20 9 sand_white
13 20 10 sand_white
13 20 11 sand_white
13 20 12 sand_white
13 21 0 sand_white
13 21 1 sand_white
13 21 2 sand_white
13 21 3 sand_white
13 21 4 sand_white
13 21 5 sand_white
13 21 6 sand_white
13 21 7 sand_white
13 21 8 sand_white
13 21 9 sand_white
13 21 10 sand_white
13 21 11 sand_white
13 21 12 sand_white
13 22 0 sand_white
13 22 1 sand_white
13 22 2 sand_white
13 22 3 sand_white
13 22 4 sand_white
13 22 5 sand_white
13 22 6 sand_white
13 22 7 sand_white
13 22 8 sand_white
13 22 9 sand_white
13 22 10 sand_white
13 22 11 sand_white
13 23 0 sand_white
13 23 1 sand_white
13 23 2 sand_white
13 23 3 sand_white
13 23 4 sand_white
13 23 5 sand_white
13 23 6 sand_white
13 23 7 sand_white
13 23 8 sand_white
13 23 9 sand_white
13 23 10 sand_white
13 23 11 sand_white
13 24 0 sand_white
13 24 1 sand_white
13 24 2 sand_white
13 24 3 sand_white
13 24 4 sand_white
13 24 5 sand_white
13 24 6 sand_white
13 24 7 sand_white
13 24 8 sand_white
13 24 9 sand_white
13 24 10 sand_white
13 24 11 sand_white
13 25 0 sand_white
13 25 1 sand_white
13 25 2 sand_white
13 25 3 sand_white
13 25 4 sand_white
13 25 5 sand_white
13 25 6 sand_white
13 25 7 sand_white
13 25 8 sand_white
13 25 9 sand_white
13 25 10 sand_white
13 26 0 sand_white
13 26 1 sand_white
13 26 2 sand_white
13 26 3 sand_white
13 26 4 sand_white
13 26 5 sand_white
13 26 6 sand_white
13 26 7 sand_white
13 26 8 sand_white
13 26 9 sand_white
13 26 10 sand_white
13 27 0 sand_white
13 27 1 sand_white
13 27 2 sand_white
13 27 3 sand_white
13 27 4 sand_white
13 27 5 sand_white
13 27 6 sand_white
13 27 7 sand_white
13 27 8 sand_white
13 27 9 sand_white
13 27 10 sand_white
13 28 0 sand_white
13 28 1 sand_white
13 28 2 sand_white
13 28 3 sand_white
13 28 4 sand_white
13 28 5 sand_white
13 28 6 sand_white
13 28 7 sand_white
13 28 8 sand_white
13 28 9 sand_white
13 29 0 sand_white
13 29 1 sand_white
13 29 2 sand_white
13 29 3 sand_white
13 29 4 sand_white
13 29 5 sand_white
13 29 6 sand_white
13 29 7 sand_white
13 29 8 sand_white
13 29 9 sand_white
13 30 0 sand_white
13 30 1 sand_white
13 30 2 sand_white
13 30 3 sand_white
13 30 4 sand_white
13 30 5 sand_white
13 30 6 sand_white
13 30 7 sand_white
13 30 8 sand_white
13 30 9 sand_white
13 31 0 sand_white
13 31 1 sand_white
13 31 2 sand_white
13 31 3 sand_white
13 31 4 sand_white
13 31 5 sand_white
13 31 6 sand_white
13 31 7 sand_white
13 31 8 sand_white
13 31 9 water_3
13 32 0 sand_white
13 32 1 sand_white
13 32 2 sand_white
13 32 3 sand_white
13 32 4 sand_white
13 32 5 sand_white
13 32 6 sand_white
13 32 7 sand_white
13 32 8 sand_white
13 32 9 water_1
13 33 0 sand_white
13 33 1 sand_white
13 33 2 sand_white
13 33 3 sand_white
13 33 4 sand_white
13 33 5 sand_white
13 33 6 sand_white
13 33 7 sand_white
13 33 8 sand_white
13 33 9 water_3
13 34 0 sand_white
13 34 1 sand_white
13 34 2 sand_white
13 34 3 sand_white
13 34 4 sand_white
13 34 5 sand_white
13 34 6 sand_white
13 34 7 sand_white
13 34 8 sand_white
13 34 9 water_4
13 35 0 sand_white
13 35 1 sand_white
13 35 2 sand_white
13 35 3 sand_white
13 35 4 sand_white
13 35 5 sand_white
13 35 6 sand_white
13 35 7 sand_white
13 35 8 sand_white
13 35 9 water_1
13 36 0 sand_white
13 36 1 sand_white
13 36 2 sand_white
13 36 3 sand_white
13 36 4 sand_white
13 36 5 sand_white
13 36 6 sand_white
13 36 7 sand_white
13 36 8 water_2
13 36 9 water_3
13 37 0 sand_white
13 37 1 sand_white
13 37 2 sand_white
13 37 3 sand_white
13 37 4 sand_white
13 37 5 sand_white
13 37 6 sand_white
13 37 7 sand_white
13 37 8 water_2
13 37 9 water_2
13 38 0 sand_white
13 38 1 sand_white
13 38 2 sand_white
13 38 3 sand_white
13 38 4 sand_white
13 38 5 sand_white
13 38 6 sand_white
13 38 7 sand_white
13 38 8 water_4
13 38 9 water_1
13 39 0 sand_white
13 39 1 sand_white
13 39 2 sand_white
13 39 3 sand_white
13 39 4 sand_white
13 39 5 sand_white
13 39 6 sand_white
13 39 7 sand_white
13 39 8 water_4
13 39 9 water_3
13 40 0 sand_white
13 40 1 sand_white
13 40 2 sand_white
13 40 3 sand_white
13 40 4 sand_white
13 40 5 sand_white
13 40 6 sand_white
13 40 7 sand_white
13 40 8 water_2
13 40 9 water_3
13 41 0 sand_white
13 41 1 sand_white
13 41 2 sand_white
13 41 3 sand_white
13 41 4 sand_white
13 41 5 sand_white
13 41 6 sand_white
13 41 7 sand_white
13 41 8 water_2
13 41 9 water_2
13 42 0 sand_white
13 42 1 sand_white
13 42 2 sand_white
13 42 3 sand_white
13 42 4 sand_white
13 42 5 sand_white
13 42 6 sand_white
13 42 7 sand_white
13 42 8 water_1
13 42 9 water_2
13 43 0 sand_white
13 43 1 sand_white
13 43 2 sand_white
13 43 3 sand_white
13 43 4 sand_white
13 43 5 sand_white
13 43 6 sand_white
13 43 7 sand_white
13 43 8 water_3
13 43 9 water_3
13 44 0 sand_white
13 44 1 sand_white
13 44 2 sand_white
13 44 3 sand_white
13 44 4 sand_white
13 44 5 sand_white
13 44 6 sand_white
13 44 7 sand_white
13 44 8 water_2
13 44 9 water_1
13 45 0 sand_white
13 45 1 sand_white
13 45 2 sand_white
13 45 3 sand_white
13 45 4 sand_white
13 45 5 sand_white
13 45 6 sand_white
13 45 7 sand_white
13 45 8 water_2
13 45 9 water_3
13 46 0 sand_white
13 46 1 sand_white
13 46 2 sand_white
13 46 3 sand_white
13 46 4 sand_white
13 46 5 sand_white
13 46 6 sand_white
13 46 7 sand_white
13 46 8 water_1
13 46 9 water_4
13 47 0 sand_white
13 47 1 sand_white
13 47 2 sand_white
13 47 3 sand_white
13 47 4 sand_white
13 47 5 sand_white
13 47 6 sand_white
13 47 7 sand_white
